game_id,team_name,opp_team_name,team_min,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,TOV,PTS
2025_10_17_NAITvRDP,NAIT,RDP,40,27,74,5,27,5,11,15,35,24,67
2025_10_17_NAITvRDP,RDP,NAIT,40,17,70,5,29,12,17,18,35,28,51
