game_id,team_name,opp_team_name,team_min,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,TOV,PTS
2025_10_18_NAITvOC,NAIT,OC,40,18,75,4,17,23,26,20,16,0,67
2025_10_18_NAITvOC,OC,NAIT,40,17,58,4,20,9,13,14,24,0,47
