game_id,team_name,opp_team_name,team_min,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,TOV,PTS
2025_10_24_LPKvSTMU,LPK,STMU,40,16,55,8,31,11,18,13,23,43,51
2025_10_24_LPKvSTMU,STMU,LPK,40,29,78,11,35,15,19,18,16,26,84
