game_id,team_name,opp_team_name,team_min,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,TOV,PTS
2025_10_24_OCvBC,OC,BC,40,8,34,2,19,10,10,10,20,41,28
2025_10_24_OCvBC,BC,OC,40,28,69,7,33,10,17,25,30,28,73
