game_id,team_name,opp_team_name,team_min,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,TOV,PTS
2025_10_25_NWPvKC,NWP,KC,40,18,54,5,16,12,19,3,24,19,53
2025_10_25_NWPvKC,KC,NWP,40,29,77,3,15,19,31,19,28,24,82
