game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_24_OCvBC,OC,4 - Rylan Warren,22,2,8,0,5,0,0,0,0,0,0,1,0,2,1,4
2025_10_24_OCvBC,OC,10 - Isaiah White,19,6,16,1,9,0,2,1,5,6,1,0,1,0,1,13
2025_10_24_OCvBC,OC,11 - Cooper Warren,25,2,3,0,0,0,0,1,6,7,2,1,0,2,2,4
2025_10_24_OCvBC,OC,13 - Corbin MacMillan,14,2,5,0,2,2,2,0,5,5,0,1,0,2,1,6
2025_10_24_OCvBC,OC,21 - Nicholas McKoy,18,1,3,0,0,1,2,1,4,5,3,0,0,4,3,3
2025_10_24_OCvBC,OC,3 - Ethan Rossworm,14,0,3,0,1,2,2,1,0,1,0,0,0,3,3,2
2025_10_24_OCvBC,OC,5 - Kevin Mvemba,10,0,4,0,3,0,0,0,1,1,2,0,0,1,1,0
2025_10_24_OCvBC,OC,7 - Akot Kuannace,17,1,9,0,6,0,0,2,3,5,2,0,0,1,1,2
2025_10_24_OCvBC,OC,9 - Will Jacques,15,3,7,2,4,0,2,1,3,4,2,1,1,3,0,8
2025_10_24_OCvBC,OC,14 - Alex DeRanger,11,0,3,0,0,0,2,1,1,2,1,1,0,1,0,0
2025_10_24_OCvBC,OC,20 - Kuol Arop,15,0,4,0,1,1,4,1,0,1,0,0,0,2,3,1
2025_10_24_OCvBC,OC,22 - Tarman Sandhu,20,3,7,1,2,0,1,0,1,1,0,1,0,2,0,7
2025_10_24_OCvBC,BC,1 - Gabe Vig,23,5,11,1,5,1,2,1,3,4,3,2,1,0,3,12
2025_10_24_OCvBC,BC,5 - Corbin Gengenbach,16,3,10,0,0,0,0,1,3,4,3,0,0,0,0,6
2025_10_24_OCvBC,BC,6 - Joshua Fox,20,5,5,0,0,0,2,7,4,11,4,3,1,1,4,10
2025_10_24_OCvBC,BC,10 - Carter Waind,22,7,14,1,4,1,3,3,9,12,4,2,0,0,1,16
2025_10_24_OCvBC,BC,14 - Owen Shepherd-Hills,23,6,12,3,7,0,0,2,3,5,2,1,0,1,0,15
2025_10_24_OCvBC,BC,2 - Markus Glasspell,16,5,11,5,11,0,0,0,4,4,2,2,0,1,0,15
2025_10_24_OCvBC,BC,3 - Cole Koop,19,3,11,0,2,2,5,2,0,2,4,2,0,2,1,8
2025_10_24_OCvBC,BC,4 - Chase Seaborn,14,5,7,2,3,2,2,1,1,2,2,1,0,2,1,14
2025_10_24_OCvBC,BC,7 - Daniel Haak,8,1,2,0,0,1,2,0,1,1,1,0,0,1,2,3
2025_10_24_OCvBC,BC,11 - Cooper Benjamin,8,1,3,0,1,0,0,0,2,2,1,0,0,0,1,2
2025_10_24_OCvBC,BC,13 - Marek Guynup,11,1,4,1,2,0,2,0,2,2,3,2,0,0,1,3
2025_10_24_OCvBC,BC,24 - Brandon Houndonougbo,20,3,7,0,0,1,6,5,12,17,1,1,2,1,2,7
