game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_25_MHCvAMB,MHC,5 - Kieran Isnor,33,6,17,0,5,6,6,2,3,5,8,0,1,5,2,18
2025_10_25_MHCvAMB,MHC,7 - Colby Anderson,22,2,9,1,6,0,0,1,1,2,1,2,0,0,2,5
2025_10_25_MHCvAMB,MHC,8 - Jordan Biggar,33,15,19,2,2,2,3,9,5,14,4,2,0,5,2,34
2025_10_25_MHCvAMB,MHC,11 - Lincoln Kosinski,29,3,4,3,4,2,2,1,3,4,4,0,0,2,1,11
2025_10_25_MHCvAMB,MHC,23 - Wol Wol,31,5,13,1,4,0,0,1,6,7,3,1,2,3,3,11
2025_10_25_MHCvAMB,MHC,4 - Miguel Torres,8,0,1,0,1,0,0,0,0,0,2,1,0,1,2,0
2025_10_25_MHCvAMB,MHC,6 - Trey Watson,10,0,3,0,2,0,0,0,1,1,3,1,0,3,3,0
2025_10_25_MHCvAMB,MHC,10 - Thomas Olson,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025_10_25_MHCvAMB,MHC,13 - Oyama Crouch,3,4,4,2,2,0,0,0,3,3,1,1,0,0,0,10
2025_10_25_MHCvAMB,MHC,21 - Joshua Dirks,21,5,12,5,10,0,0,0,4,4,3,0,0,2,4,15
2025_10_25_MHCvAMB,AMB,6 - Paulo Cuesta,23,3,8,1,4,0,0,0,0,0,6,3,0,3,2,7
2025_10_25_MHCvAMB,AMB,9 - James Censon,11,1,7,0,3,1,2,0,1,1,4,1,0,1,0,3
2025_10_25_MHCvAMB,AMB,14 - Jarom Walton,29,6,10,1,3,2,2,0,4,4,4,3,0,1,0,15
2025_10_25_MHCvAMB,AMB,15 - Jackson Earle,20,2,7,1,6,0,0,0,3,3,3,2,0,1,0,5
2025_10_25_MHCvAMB,AMB,23 - Dylan Pearson,24,7,12,1,3,0,0,1,4,5,2,0,2,0,1,15
2025_10_25_MHCvAMB,AMB,2 - Jeremy Proctor,16,3,3,0,0,1,1,2,1,3,0,0,0,2,1,7
2025_10_25_MHCvAMB,AMB,4 - Brodie Ronnie,12,1,1,1,1,0,0,2,0,2,0,2,0,0,1,3
2025_10_25_MHCvAMB,AMB,8 - Japheth David,7,1,4,0,0,1,2,0,1,1,2,0,0,0,2,3
2025_10_25_MHCvAMB,AMB,11 - Jack Corrigan,19,2,4,0,0,3,4,1,3,4,2,1,0,3,2,7
2025_10_25_MHCvAMB,AMB,13 - Ty Schenk,25,7,17,0,4,3,4,0,2,2,1,1,0,1,1,17
2025_10_25_MHCvAMB,AMB,24 - Edgerren Capuno,14,1,4,0,1,1,2,1,0,1,3,0,0,2,1,3
