game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_25_TKUvNAIT,TKU,1 - Brock Stupar,33,7,15,1,3,4,6,3,5,8,1,0,0,0,4,19
2025_10_25_TKUvNAIT,TKU,4 - Gavin Ouellette,37,2,5,0,1,3,4,0,3,3,0,0,1,0,3,7
2025_10_25_TKUvNAIT,TKU,7 - Benjamin Thess,34,4,9,2,4,0,0,0,3,3,0,0,0,0,2,10
2025_10_25_TKUvNAIT,TKU,9 - Jonathan Barwegen,19,2,6,0,1,2,4,0,1,1,0,1,0,0,2,6
2025_10_25_TKUvNAIT,TKU,23 - Cornelius Mingo Jr.,21,6,8,0,2,1,2,1,0,1,0,0,0,0,3,13
2025_10_25_TKUvNAIT,TKU,3 - Josh Povhe,10,0,2,0,2,0,0,0,2,2,0,0,0,0,3,0
2025_10_25_TKUvNAIT,TKU,5 - Robert Kelly,4,0,3,0,1,0,2,0,1,1,0,0,0,0,2,0
2025_10_25_TKUvNAIT,TKU,10 - Maximus Mathers,3,4,5,0,0,2,2,0,2,2,0,0,0,0,0,10
2025_10_25_TKUvNAIT,TKU,13 - Jackson Hufnagel,9,1,2,0,0,0,0,0,2,2,0,0,0,0,1,2
2025_10_25_TKUvNAIT,TKU,14 - Lucas Franks,7,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2
2025_10_25_TKUvNAIT,TKU,33 - Carson Irwin,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2
2025_10_25_TKUvNAIT,NAIT,01 - Serhat Chen,21,4,6,0,0,4,4,2,3,5,1,0,0,0,1,12
2025_10_25_TKUvNAIT,NAIT,04 - Peter Kugba-Nyande,26,2,5,0,1,0,0,0,3,3,0,0,0,0,2,4
2025_10_25_TKUvNAIT,NAIT,07 - Donovan Caldwell,25,1,5,0,3,2,2,2,1,3,0,0,0,0,1,4
2025_10_25_TKUvNAIT,NAIT,11 - Kohl Wedman,27,4,8,1,3,4,5,2,0,2,1,0,0,0,3,13
2025_10_25_TKUvNAIT,NAIT,14 - Patrick Fisher,24,2,6,0,2,0,0,0,0,0,1,0,0,0,4,4
2025_10_25_TKUvNAIT,NAIT,0 - Antonio Benjamin,11,6,8,1,1,0,1,1,2,3,0,0,0,0,3,13
2025_10_25_TKUvNAIT,NAIT,03 - Nathan Saldo,14,6,9,3,4,0,0,1,2,3,1,0,0,0,4,15
2025_10_25_TKUvNAIT,NAIT,05 - Kevin Hunter,12,1,7,1,4,7,7,0,0,0,1,0,0,0,2,10
2025_10_25_TKUvNAIT,NAIT,12 - Aaron Snaterse,10,2,3,1,2,0,0,1,4,5,0,0,0,0,0,5
2025_10_25_TKUvNAIT,NAIT,13 - Keshon McLeod,14,3,7,2,6,1,5,0,1,1,0,0,0,0,1,9
