game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_17_BCvLAKE,BC,3 - Cole Koop,32,4,10,0,0,3,3,2,2,4,4,2,0,3,0,11
2025_10_17_BCvLAKE,BC,5 - Corbin Gengenbach,45,4,9,2,4,0,0,2,5,7,6,1,2,4,1,10
2025_10_17_BCvLAKE,BC,6 - Joshua Fox,26,5,7,0,0,0,0,7,6,13,0,0,0,0,3,10
2025_10_17_BCvLAKE,BC,10 - Carter Waind,44,10,15,2,4,0,0,1,8,9,1,2,0,2,2,22
2025_10_17_BCvLAKE,BC,14 - Owen Shepherd-Hills,36,6,15,2,8,1,1,0,4,4,3,1,0,7,3,15
2025_10_17_BCvLAKE,BC,1 - Gabe Vig,20,4,8,3,6,6,6,0,1,1,2,0,0,3,1,17
2025_10_17_BCvLAKE,BC,2 - Markus Glasspell,11,3,9,2,8,0,0,0,1,1,2,1,0,1,1,8
2025_10_17_BCvLAKE,BC,4 - Chase Seaborn,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2025_10_17_BCvLAKE,BC,7 - Daniel Haak,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2025_10_17_BCvLAKE,BC,13 - Marek Guynup,4,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
2025_10_17_BCvLAKE,LAKE,1 - Seth Johnson,38,2,15,0,6,4,4,3,3,6,4,2,0,2,5,8
2025_10_17_BCvLAKE,LAKE,3 - Matthew Bryant,36,4,9,0,0,1,1,6,2,8,5,3,0,4,3,9
2025_10_17_BCvLAKE,LAKE,7 - Taleh Wade,25,6,17,5,12,2,2,0,6,6,1,2,0,0,2,19
2025_10_17_BCvLAKE,LAKE,9 - Bahaeddin Salma,43,6,15,1,4,0,0,3,2,5,3,1,0,2,2,13
2025_10_17_BCvLAKE,LAKE,15 - Jordan Horobetz-Simpson,38,12,20,3,4,1,1,5,7,12,2,2,1,2,1,28
2025_10_17_BCvLAKE,LAKE,2 - David Dimaano,35,5,12,1,4,0,0,0,3,3,3,1,0,5,0,11
2025_10_17_BCvLAKE,LAKE,8 - Isreal Ogbebor,6,2,2,0,0,0,0,1,1,2,1,0,0,0,1,4
2025_10_17_BCvLAKE,LAKE,12 - Tyler Gartner,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
