game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_18_NAITvOC,NAIT,04 - Dior Sellars,25,0,7,0,3,1,1,1,3,4,1,0,0,0,1,1
2025_10_18_NAITvOC,NAIT,05 - Sadie Nysetvold,15,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2025_10_18_NAITvOC,NAIT,06 - Payton Neilson,35,6,24,2,5,14,14,0,0,0,1,1,1,0,2,28
2025_10_18_NAITvOC,NAIT,09 - Mikah Reed,30,2,16,1,7,3,4,1,3,4,2,2,0,0,0,8
2025_10_18_NAITvOC,NAIT,14 - Grace Culshaw,30,5,11,0,0,2,2,8,4,12,0,2,0,0,1,12
2025_10_18_NAITvOC,NAIT,01 - Adnee Tirao,5,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3
2025_10_18_NAITvOC,NAIT,02 - Emily Cartmell,10,0,3,0,1,0,0,2,1,3,0,2,0,0,0,0
2025_10_18_NAITvOC,NAIT,10 - Jessica Hardy,10,2,7,0,0,1,2,5,2,7,1,0,0,0,4,5
2025_10_18_NAITvOC,NAIT,11 - Laura Wilson,8,2,3,0,0,0,1,0,2,2,0,0,0,0,2,4
2025_10_18_NAITvOC,NAIT,15 - Divine Mugugu,4,0,1,0,0,2,2,1,1,2,0,0,0,0,2,2
2025_10_18_NAITvOC,OC,1 - Bree Hagen,30,1,9,1,5,2,2,0,0,0,1,1,0,0,3,5
2025_10_18_NAITvOC,OC,2 - Kayla Hawryshko,31,3,8,1,4,3,3,0,2,2,0,1,0,0,5,10
2025_10_18_NAITvOC,OC,7 - Haylee-Jo Heggie,30,1,6,0,3,0,0,3,4,7,0,0,0,0,2,2
2025_10_18_NAITvOC,OC,12 - Lily Morgan,20,1,2,0,0,0,0,5,2,7,0,0,0,0,2,2
2025_10_18_NAITvOC,OC,24 - Abigail Porter,20,2,5,0,0,0,0,1,7,8,0,2,0,0,1,4
2025_10_18_NAITvOC,OC,00 - Abi Genesis,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2025_10_18_NAITvOC,OC,3 - Macy Burkell,10,1,3,1,3,0,0,0,0,0,0,0,0,0,1,3
2025_10_18_NAITvOC,OC,4 - Chayanna Santillan,15,2,8,1,4,1,2,0,2,2,0,1,0,0,4,6
2025_10_18_NAITvOC,OC,6 - Georgia Bird,8,1,2,0,0,1,2,1,2,3,0,1,0,0,4,3
2025_10_18_NAITvOC,OC,21 - Hellen Ballesteros Aldana,10,1,4,0,1,0,0,1,2,3,1,1,0,0,2,2
2025_10_18_NAITvOC,OC,22 - Makayla Fleischfresser,20,4,10,0,0,2,4,2,3,5,0,0,1,0,2,10
