game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_17_UAAvOC,UAA,5 - Mallory Ogilvie,34,4,4,2,2,1,1,0,1,1,2,1,0,0,1,11
2025_10_17_UAAvOC,UAA,11 - Ella Newman,34,6,6,2,2,0,0,0,0,0,0,0,0,0,1,14
2025_10_17_UAAvOC,UAA,13 - Ella O'Hara,38,1,3,0,2,4,5,1,1,2,0,0,0,1,0,6
2025_10_17_UAAvOC,UAA,15 - Erin Howes,38,3,3,1,1,3,3,1,0,1,0,0,0,0,0,10
2025_10_17_UAAvOC,UAA,24 - Raylene Badger,31,2,2,2,2,1,1,1,0,1,0,0,0,0,1,7
2025_10_17_UAAvOC,UAA,8 - Izzie Seiler,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_17_UAAvOC,UAA,9 - Payton Mueller,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025_10_17_UAAvOC,UAA,10 - Rachel Seguin,15,3,3,2,2,5,6,2,0,2,1,0,0,0,0,13
2025_10_17_UAAvOC,OC,1 - Bree Hagen,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2025_10_17_UAAvOC,OC,2 - Kayla Hawryshko,40,7,7,1,1,5,5,0,0,0,0,0,0,0,1,20
2025_10_17_UAAvOC,OC,7 - Haylee-Jo Heggie,29,3,3,2,2,0,0,0,0,0,0,0,1,0,1,8
2025_10_17_UAAvOC,OC,12 - Lily Morgan,33,0,0,0,0,4,4,0,0,0,0,0,0,0,1,4
2025_10_17_UAAvOC,OC,22 - Makayla Fleischfresser,29,3,3,0,0,4,4,1,1,2,0,0,0,0,0,10
2025_10_17_UAAvOC,OC,4 - Chayanna Santillan,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2025_10_17_UAAvOC,OC,5 - Emma Warner,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025_10_17_UAAvOC,OC,6 - Georgia Bird,11,1,1,0,0,2,2,0,0,0,0,0,0,0,1,4
2025_10_17_UAAvOC,OC,21 - Hellen Ballesteros Aldana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025_10_17_UAAvOC,OC,24 - Abigail Porter,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
