game_id,team_name,player_name,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2025_10_25_OCvBC,OC,1 - Bree Hagen,22,2,7,1,6,1,4,0,1,1,0,0,0,2,2,6
2025_10_25_OCvBC,OC,2 - Kayla Hawryshko,26,3,7,1,4,0,0,0,2,2,0,0,0,4,3,7
2025_10_25_OCvBC,OC,7 - Haylee-Jo Heggie,30,3,11,2,10,0,0,2,7,9,0,2,0,2,3,8
2025_10_25_OCvBC,OC,12 - Lily Morgan,28,2,5,0,0,0,2,5,6,11,2,0,1,2,1,4
2025_10_25_OCvBC,OC,22 - Makayla Fleischfresser,25,2,10,0,0,2,2,2,7,9,1,0,1,6,1,6
2025_10_25_OCvBC,OC,3 - Macy Burkell,15,1,3,1,2,0,0,1,0,1,1,0,0,2,0,3
2025_10_25_OCvBC,OC,4 - Chayanna Santillan,30,7,11,6,9,2,5,1,2,3,1,1,0,6,2,22
2025_10_25_OCvBC,OC,21 - Hellen Ballesteros Aldana,10,2,6,1,3,0,0,0,0,0,1,1,0,1,0,5
2025_10_25_OCvBC,OC,24 - Abigail Porter,12,1,5,0,2,0,0,4,1,5,1,1,3,2,1,2
2025_10_25_OCvBC,BC,3 - Eve Duerksen,19,1,9,1,2,0,0,2,1,3,1,2,0,3,1,3
2025_10_25_OCvBC,BC,6 - Sydney Waind,35,5,15,3,8,4,6,1,2,3,6,5,0,3,1,17
2025_10_25_OCvBC,BC,8 - Sienna Anderson,38,5,19,4,12,2,2,2,5,7,4,2,0,1,2,16
2025_10_25_OCvBC,BC,9 - Dori Sunderland,20,7,14,1,5,1,2,3,2,5,5,4,1,3,2,16
2025_10_25_OCvBC,BC,10 - Hannah Matuszewski,12,1,4,0,1,0,0,1,2,3,2,3,1,3,1,2
2025_10_25_OCvBC,BC,7 - Sadie Prinsen,10,0,3,0,1,0,0,1,1,2,1,0,0,2,0,0
2025_10_25_OCvBC,BC,11 - Jovana Prodanovic,15,2,6,1,3,3,4,1,0,1,0,0,0,0,0,8
2025_10_25_OCvBC,BC,14 - Taylor Chepil,20,2,9,0,0,2,4,4,3,7,1,0,0,1,3,6
2025_10_25_OCvBC,BC,15 - Claire Grislis,20,2,6,1,5,0,0,1,2,3,0,1,0,0,1,5
2025_10_25_OCvBC,BC,24 - Sarah Neustaeter,19,3,5,0,0,0,0,4,5,9,0,2,1,0,0,6
